video id,actor name,character name
811fdcb8-0ef2-11e5-b38f-8438355b7e3a,"Will Smith","Paul"
811fe7a6-0ef2-11e5-a94d-8438355b7e3a,"Ashley Peldon","Kimberly Hastings"
811fe7a6-0ef2-11e5-a94d-8438355b7e3a,"Brian McNamara","Mike Curtis"
811fe7a6-0ef2-11e5-a94d-8438355b7e3a,"Dennis Lipscomb","Dr. Robert Pearlman"
811fe7a6-0ef2-11e5-a94d-8438355b7e3a,"James Handy","Dr. Norbert Hazelton"
811fe7a6-0ef2-11e5-a94d-8438355b7e3a,"Jane Kaczmarek","Dr. Caroline Jaffe"
811ff1ee-0ef2-11e5-9f64-8438355b7e3a,"Albert Hall","unknown"
811ff1ee-0ef2-11e5-9f64-8438355b7e3a,"Beau Bridges","unknown"
811ff1ee-0ef2-11e5-9f64-8438355b7e3a,"Jeff Bridges","Jack Baker"
811ff1ee-0ef2-11e5-9f64-8438355b7e3a,"Jennifer Tilly","Monica Moran"
811ff1ee-0ef2-11e5-9f64-8438355b7e3a,"Michelle Pfeiffer","Susie Diamond"
811ff766-0ef2-11e5-ac70-8438355b7e3a,"Billie Whitelaw","unknown"
811ff766-0ef2-11e5-ac70-8438355b7e3a,"Dave Courtney","unknown"
811ff766-0ef2-11e5-ac70-8438355b7e3a,"Gary Kemp","unknown"
811ff766-0ef2-11e5-ac70-8438355b7e3a,"Steven Berkoff","unknown"
811ff766-0ef2-11e5-ac70-8438355b7e3a,"Tom Bell","unknown"
811ffe00-0ef2-11e5-b640-8438355b7e3a,"Armand Assante","Ned Ravine"
811ffe00-0ef2-11e5-b640-8438355b7e3a,"Kate Nelligan","Lana Ravine"
811ffe00-0ef2-11e5-b640-8438355b7e3a,"Sean Young","Lola Cain"
811ffe00-0ef2-11e5-b640-8438355b7e3a,"Sherilyn Fenn","Laura Lincolnberry"
811ffe00-0ef2-11e5-b640-8438355b7e3a,"Tony Randall","unknown"
8120042b-0ef2-11e5-9583-8438355b7e3a,"Anjelica Huston","Mary"
8120042b-0ef2-11e5-9583-8438355b7e3a,"David Morse","John Booth"
8120042b-0ef2-11e5-9583-8438355b7e3a,"Jack Nicholson","Freddy Gale"
8120042b-0ef2-11e5-9583-8438355b7e3a,"Robbie Robertson","Roger"
8120042b-0ef2-11e5-9583-8438355b7e3a,"Robin Wright","Jojo"
81201430-0ef2-11e5-a8ce-8438355b7e3a,"Bruce Willis","Emmett Smith"
81201430-0ef2-11e5-a8ce-8438355b7e3a,"Emily Lloyd","unknown"
81201430-0ef2-11e5-a8ce-8438355b7e3a,"Joan Allen","Irene"
81201430-0ef2-11e5-a8ce-8438355b7e3a,"Ken Jenkins","unknown"
81201430-0ef2-11e5-a8ce-8438355b7e3a,"Peggy Rea","unknown"
8120220f-0ef2-11e5-91ef-8438355b7e3a,"Chevy Chase","unknown"
8120220f-0ef2-11e5-91ef-8438355b7e3a,"Dan Aykroyd","Judge Alvin \'J.P\' Valkenheiser"
8120220f-0ef2-11e5-91ef-8438355b7e3a,"Demi Moore","unknown"
8120220f-0ef2-11e5-91ef-8438355b7e3a,"John Candy","Dennis"
8120220f-0ef2-11e5-91ef-8438355b7e3a,"Tupac Shakur","Digital Underground member"
812027e1-0ef2-11e5-8135-8438355b7e3a,"Ethan Embry","unknown"
812027e1-0ef2-11e5-8135-8438355b7e3a,"Jack Thompson","unknown"
812027e1-0ef2-11e5-8135-8438355b7e3a,"Maximilian Schell","unknown"
812027e1-0ef2-11e5-8135-8438355b7e3a,"Patricia Kalember","unknown"
812027e1-0ef2-11e5-8135-8438355b7e3a,"Reese Witherspoon","Nonnie Parker"
81202d4f-0ef2-11e5-a437-8438355b7e3a,"Colm Meaney","Dessie Curley"
81202d4f-0ef2-11e5-a437-8438355b7e3a,"Eanna MacLiam","Craig Curley"
81202d4f-0ef2-11e5-a437-8438355b7e3a,"Joanne Gerrard","Lisa Curley"
81202d4f-0ef2-11e5-a437-8438355b7e3a,"Ruth McCabe","Kay Curley"
81202d4f-0ef2-11e5-a437-8438355b7e3a,"Tina Kellegher","Sharon Curley"
81203de6-0ef2-11e5-806d-8438355b7e3a,"Dick Anthony Williams","Francis"
81203de6-0ef2-11e5-806d-8438355b7e3a,"Gregory Hines","Max Washington"
81203de6-0ef2-11e5-806d-8438355b7e3a,"Harold Nicholas","Harold"
81203de6-0ef2-11e5-806d-8438355b7e3a,"Joe Morton","Nicky"
81203de6-0ef2-11e5-806d-8438355b7e3a,"Savion Glover","Louis Simms"
81204f02-0ef2-11e5-95eb-8438355b7e3a,"Burt Lancaster","John W. Davis"
81204f02-0ef2-11e5-95eb-8438355b7e3a,"Cleavon Little","unknown"
81204f02-0ef2-11e5-95eb-8438355b7e3a,"John McMartin","unknown"
81204f02-0ef2-11e5-95eb-8438355b7e3a,"Lynne Thigpen","unknown"
81204f02-0ef2-11e5-95eb-8438355b7e3a,"Richard Kiley","unknown"
81205421-0ef2-11e5-a26d-8438355b7e3a,"David Warner","unknown"
81205421-0ef2-11e5-a26d-8438355b7e3a,"Eric McCormack","unknown"
81205421-0ef2-11e5-a26d-8438355b7e3a,"John Rhys-Davies","unknown"
81205421-0ef2-11e5-a26d-8438355b7e3a,"Sala Came","unknown"
81205421-0ef2-11e5-a26d-8438355b7e3a,"Tamara Gorski","unknown"
812059b8-0ef2-11e5-90f0-8438355b7e3a,"Candy Raymond","Charlene \'Charlie\' Delibes"
812059b8-0ef2-11e5-90f0-8438355b7e3a,"John Phillip Law","Capt. Roger L. Barnes"
812059b8-0ef2-11e5-90f0-8438355b7e3a,"Lucien Van","Lt. Col. Khe Trang"
812059b8-0ef2-11e5-90f0-8438355b7e3a,"Nick Nicholson","Pops"
812059b8-0ef2-11e5-90f0-8438355b7e3a,"Timothy Bottoms","Sgt. Joseph \'Hard\' Case"
812060ca-0ef2-11e5-8546-8438355b7e3a,"Anthony Quinn","Emillio"
812060ca-0ef2-11e5-8546-8438355b7e3a,"Harvey Keitel","unknown"
812060ca-0ef2-11e5-8546-8438355b7e3a,"Rosie Perez","unknown"
812060ca-0ef2-11e5-8546-8438355b7e3a,"Samuel Fuller","unknown"
812060ca-0ef2-11e5-8546-8438355b7e3a,"Stanley Tucci","George"
81206642-0ef2-11e5-b419-8438355b7e3a,"Debra Winger","unknown"
81206642-0ef2-11e5-b419-8438355b7e3a,"Frank Converse","unknown"
81206642-0ef2-11e5-b419-8438355b7e3a,"Jack Warden","unknown"
81206642-0ef2-11e5-b419-8438355b7e3a,"Kathleen Wilhoite","unknown"
81206642-0ef2-11e5-b419-8438355b7e3a,"Nick Nolte","Tom O\'Toole"
81206c8a-0ef2-11e5-aa5a-8438355b7e3a,"Christopher Walken","Gabriel"
81206c8a-0ef2-11e5-aa5a-8438355b7e3a,"Elias Koteas","Thomas Dagget"
81206c8a-0ef2-11e5-aa5a-8438355b7e3a,"Eric Stoltz","Simon"
81206c8a-0ef2-11e5-aa5a-8438355b7e3a,"Viggo Mortensen","Devil"
81206c8a-0ef2-11e5-aa5a-8438355b7e3a,"Virginia Madsen","Katherine"
81207880-0ef2-11e5-9315-8438355b7e3a,"Duane Martin","Kyle Lee Watson"
81207880-0ef2-11e5-9315-8438355b7e3a,"Henry Simmons","Starnes"
81207880-0ef2-11e5-9315-8438355b7e3a,"Leon Robinson","Shep"
81207880-0ef2-11e5-9315-8438355b7e3a,"Tupac Shakur","Birdie"
81207880-0ef2-11e5-9315-8438355b7e3a,"Wood Harris","Motaw"
81207f80-0ef2-11e5-a34a-8438355b7e3a,"Anne Bancroft","unknown"
81207f80-0ef2-11e5-a34a-8438355b7e3a,"Charles Durning","unknown"
81207f80-0ef2-11e5-a34a-8438355b7e3a,"Claire Danes","Kitt Larson"
81207f80-0ef2-11e5-a34a-8438355b7e3a,"Holly Hunter","Claudia Larson"
81207f80-0ef2-11e5-a34a-8438355b7e3a,"Robert Downey Jr.","Tommy Larson"
81208cd9-0ef2-11e5-ab51-8438355b7e3a,"Dylan McDermott","Sal"
81208cd9-0ef2-11e5-ab51-8438355b7e3a,"Jami Gertz","Toby"
81208cd9-0ef2-11e5-ab51-8438355b7e3a,"Molly Price","Cookie"
81208cd9-0ef2-11e5-ab51-8438355b7e3a,"Philip Casnoff","Mitchell"
81208cd9-0ef2-11e5-ab51-8438355b7e3a,"Sheryl Lee","Tara"
81209691-0ef2-11e5-90b8-8438355b7e3a,"Bruce Willis","James Urbanski"
81209691-0ef2-11e5-90b8-8438355b7e3a,"Demi Moore","Cynthia Kellogg"
81209691-0ef2-11e5-90b8-8438355b7e3a,"Frank Vincent","Joyce\'s Father"
81209691-0ef2-11e5-90b8-8438355b7e3a,"Harvey Keitel","Det. John Woods"
81209691-0ef2-11e5-90b8-8438355b7e3a,"John Pankow","Arthur Kellogg"
8120a34f-0ef2-11e5-bc34-8438355b7e3a,"Adam Trese","unknown"
8120a34f-0ef2-11e5-bc34-8438355b7e3a,"Alison Elliott","unknown"
8120a34f-0ef2-11e5-bc34-8438355b7e3a,"Joe Don Baker","unknown"
8120a34f-0ef2-11e5-bc34-8438355b7e3a,"Peter Gallagher","unknown"
8120a34f-0ef2-11e5-bc34-8438355b7e3a,"William Fichtner","Tommy Dundee"
8120a9d4-0ef2-11e5-9daf-8438355b7e3a,"George C. Scott","unknown"
8120a9d4-0ef2-11e5-9daf-8438355b7e3a,"George Cheung","unknown"
8120a9d4-0ef2-11e5-9daf-8438355b7e3a,"Julie Carmen","unknown"
8120adc7-0ef2-11e5-a72e-8438355b7e3a,"Angel Tompkins","unknown"
8120adc7-0ef2-11e5-a72e-8438355b7e3a,"Anthony Geary","unknown"
8120adc7-0ef2-11e5-a72e-8438355b7e3a,"Gregg Thomsen","unknown"
8120adc7-0ef2-11e5-a72e-8438355b7e3a,"Jim Brown","unknown"
8120adc7-0ef2-11e5-a72e-8438355b7e3a,"Richard Roundtree","unknown"
8120b2fa-0ef2-11e5-b592-8438355b7e3a,"George Takei","Uncle Coronado"
8120b2fa-0ef2-11e5-b592-8438355b7e3a,"Jerry Trimble","John Merill"
8120b2fa-0ef2-11e5-b592-8438355b7e3a,"Laura Albert","Helen Ferris"
8120b2fa-0ef2-11e5-b592-8438355b7e3a,"Ted Markland","Sacker"
8120b2fa-0ef2-11e5-b592-8438355b7e3a,"Vic Díaz","Warden Acosta"
8120b88f-0ef2-11e5-b12d-8438355b7e3a,"David Hayward","unknown"
8120b88f-0ef2-11e5-b12d-8438355b7e3a,"Jimmie F. Skaggs","unknown"
8120b88f-0ef2-11e5-b12d-8438355b7e3a,"Kim Chan","unknown"
8120b88f-0ef2-11e5-b12d-8438355b7e3a,"Weili Fan","unknown"
8120b88f-0ef2-11e5-b12d-8438355b7e3a,"Will Oldham","unknown"
8120bd8f-0ef2-11e5-9824-8438355b7e3a,"Fred Ward","unknown"
8120bd8f-0ef2-11e5-9824-8438355b7e3a,"Gary Basaraba","unknown"
8120bd8f-0ef2-11e5-9824-8438355b7e3a,"Gary Farmer","unknown"
8120bd8f-0ef2-11e5-9824-8438355b7e3a,"John Karlen","unknown"
8120bd8f-0ef2-11e5-9824-8438355b7e3a,"Lou Diamond Phillips","Officer Jim Chee"
8120c31c-0ef2-11e5-b8c4-8438355b7e3a,"Donald Sutherland","Fetisov"
8120c31c-0ef2-11e5-b8c4-8438355b7e3a,"Imelda Staunton","unknown"
8120c31c-0ef2-11e5-b8c4-8438355b7e3a,"Joss Ackland","unknown"
8120c31c-0ef2-11e5-b8c4-8438355b7e3a,"Max von Sydow","unknown"
8120c31c-0ef2-11e5-b8c4-8438355b7e3a,"Stephen Rea","Lt. Viktor Burakov"
8120c997-0ef2-11e5-8da1-8438355b7e3a,"Bernadette Peters","Maria d\'Agoult"
8120c997-0ef2-11e5-8da1-8438355b7e3a,"Hugh Grant","Frederic Chopin"
8120c997-0ef2-11e5-8da1-8438355b7e3a,"Judy Davis","George Sand"
8120c997-0ef2-11e5-8da1-8438355b7e3a,"Julian Sands","Franz Liszt"
8120c997-0ef2-11e5-8da1-8438355b7e3a,"Mandy Patinkin","Alfred De Musset"
8120d1a3-0ef2-11e5-aed5-8438355b7e3a,"Brendan Fraser","Sam Mastrewski"
8120d1a3-0ef2-11e5-aed5-8438355b7e3a,"Elisabeth Shue","Emily Adams"
8120d1a3-0ef2-11e5-aed5-8438355b7e3a,"Gladys Knight","Mrs. McCormac"
8120d1a3-0ef2-11e5-aed5-8438355b7e3a,"Linda Hunt","Angeline"
8120d1a3-0ef2-11e5-aed5-8438355b7e3a,"Steve Buscemi","Frank"
8120e1b0-0ef2-11e5-a220-8438355b7e3a,"Eric Stoltz","Alan MacDonald"
8120e1b0-0ef2-11e5-a220-8438355b7e3a,"Jessica Lange","Mary MacGregor"
8120e1b0-0ef2-11e5-a220-8438355b7e3a,"John Hurt","Montrose"
8120e1b0-0ef2-11e5-a220-8438355b7e3a,"Liam Neeson","Robert Roy MacGregor"
8120e1b0-0ef2-11e5-a220-8438355b7e3a,"Tim Roth","Archibald Cunningham"
8120ed2e-0ef2-11e5-88c6-8438355b7e3a,"Bob Balaban","Elliot Webly"
8120ed2e-0ef2-11e5-88c6-8438355b7e3a,"Don Johnson","Jerry Beck"
8120ed2e-0ef2-11e5-88c6-8438355b7e3a,"Michael Jeter","Dr. Krantz"
8120ed2e-0ef2-11e5-88c6-8438355b7e3a,"Penelope Ann Miller","Linda"
8120ed2e-0ef2-11e5-88c6-8438355b7e3a,"Tim Reid","Chief Dixon"
8120fe0c-0ef2-11e5-a4c5-8438355b7e3a,"Harvey Keitel","unknown"
8120fe0c-0ef2-11e5-a4c5-8438355b7e3a,"Jack Nicholson","J.J. \'Jake\' Gittes"
8120fe0c-0ef2-11e5-a4c5-8438355b7e3a,"Madeleine Stowe","Lillian Bodine"
8120fe0c-0ef2-11e5-a4c5-8438355b7e3a,"Meg Tilly","Kitty Berman"
8120fe0c-0ef2-11e5-a4c5-8438355b7e3a,"Tom Waits","Plainclothes policeman"
81210494-0ef2-11e5-b54e-8438355b7e3a,"Bill Murray","Grimm"
81210494-0ef2-11e5-b54e-8438355b7e3a,"Geena Davis","Phyllis Potter"
81210494-0ef2-11e5-b54e-8438355b7e3a,"Jason Robards Jr.","unknown"
81210494-0ef2-11e5-b54e-8438355b7e3a,"Randy Quaid","Loomis"
81210494-0ef2-11e5-b54e-8438355b7e3a,"Tony Shalhoub","unknown"
81210a82-0ef2-11e5-957a-8438355b7e3a,"Charlie Sheen","Pfc. Franklin Fairchild Bean"
81210a82-0ef2-11e5-957a-8438355b7e3a,"Laurence Fishburne","Stokes"
81210a82-0ef2-11e5-957a-8438355b7e3a,"Lochlyn Munro","Bartender"
81210a82-0ef2-11e5-957a-8438355b7e3a,"Michael Beach","Webb"
81210a82-0ef2-11e5-957a-8438355b7e3a,"Ramon Estevez","Gessner"
812115cc-0ef2-11e5-a794-8438355b7e3a,"Chus Lampreave","Madre de Leo"
812115cc-0ef2-11e5-a794-8438355b7e3a,"Joaquín Cortés","Antonio"
812115cc-0ef2-11e5-a794-8438355b7e3a,"Kiti Manver","Manuela"
812115cc-0ef2-11e5-a794-8438355b7e3a,"Marisa Paredes","Leo Macías"
812115cc-0ef2-11e5-a794-8438355b7e3a,"Rossy de Palma","Rosa"
812123ca-0ef2-11e5-a093-8438355b7e3a,"Deirdre O'Connell","unknown"
812123ca-0ef2-11e5-a093-8438355b7e3a,"Glenn Plummer","unknown"
812123ca-0ef2-11e5-a093-8438355b7e3a,"Noble Willingham","unknown"
812123ca-0ef2-11e5-a093-8438355b7e3a,"Scott Plank","unknown"
812123ca-0ef2-11e5-a093-8438355b7e3a,"William Russ","unknown"
8121280c-0ef2-11e5-8d38-8438355b7e3a,"Albert Finney","Leo"
8121280c-0ef2-11e5-8d38-8438355b7e3a,"Gabriel Byrne","Tom Reagan"
8121280c-0ef2-11e5-8d38-8438355b7e3a,"John Turturro","Bernie Bernbaum"
8121280c-0ef2-11e5-8d38-8438355b7e3a,"Jon Polito","Johnny Caspar"
8121280c-0ef2-11e5-8d38-8438355b7e3a,"Marcia Gay Harden","Verna"
81212fc7-0ef2-11e5-abfb-8438355b7e3a,"Carlos Gallardo","El Mariachi"
81212fc7-0ef2-11e5-abfb-8438355b7e3a,"Consuelo Gomez","Domino"
81212fc7-0ef2-11e5-abfb-8438355b7e3a,"Jaime De Hoyos","Bigotón"
81212fc7-0ef2-11e5-abfb-8438355b7e3a,"Peter Marquardt","Mauricio"
81212fc7-0ef2-11e5-abfb-8438355b7e3a,"Reinol Martinez","Azul"
8121404f-0ef2-11e5-aed4-8438355b7e3a,"Al Franken","Stuart Smalley"
8121404f-0ef2-11e5-aed4-8438355b7e3a,"Harris Yulin","Dad"
8121404f-0ef2-11e5-aed4-8438355b7e3a,"Laura San Giacomo","Julia"
8121404f-0ef2-11e5-aed4-8438355b7e3a,"Lesley Boone","Jodie"
8121404f-0ef2-11e5-aed4-8438355b7e3a,"Shirley Knight","Mom"
812151c5-0ef2-11e5-873a-8438355b7e3a,"Annabella Sciorra","Linda"
812151c5-0ef2-11e5-873a-8438355b7e3a,"Brad Renfro","Erik"
812151c5-0ef2-11e5-873a-8438355b7e3a,"Bruce Davison","unknown"
812151c5-0ef2-11e5-873a-8438355b7e3a,"Diana Scarwid","unknown"
812151c5-0ef2-11e5-873a-8438355b7e3a,"Joseph Mazzello","Dexter"
8121585c-0ef2-11e5-9e6c-8438355b7e3a,"Chris Penn","Travis Brickley"
8121585c-0ef2-11e5-9e6c-8438355b7e3a,"Eric Roberts","unknown"
8121585c-0ef2-11e5-9e6c-8438355b7e3a,"James Earl Jones","unknown"
8121585c-0ef2-11e5-9e6c-8438355b7e3a,"John Dye","unknown"
8121585c-0ef2-11e5-9e6c-8438355b7e3a,"Sally Kirkland","unknown"
81216270-0ef2-11e5-a8c2-8438355b7e3a,"Ann Bridgewater","Mona"
81216270-0ef2-11e5-a8c2-8438355b7e3a,"Anthony Wong","Sam Sei"
81216270-0ef2-11e5-a8c2-8438355b7e3a,"Chow Yun-Fat","Gou Fei"
81216270-0ef2-11e5-a8c2-8438355b7e3a,"Frankie Chin","Psycho"
81216270-0ef2-11e5-a8c2-8438355b7e3a,"Simon Yam","Judge"
81216bb5-0ef2-11e5-ae25-8438355b7e3a,"Diane Baker","unknown"
81216bb5-0ef2-11e5-ae25-8438355b7e3a,"Fairuza Balk","Sonya Weiler"
81216bb5-0ef2-11e5-ae25-8438355b7e3a,"Harvey Keitel","unknown"
81216bb5-0ef2-11e5-ae25-8438355b7e3a,"Kelly Lynch","Valery Weiler"
81216bb5-0ef2-11e5-ae25-8438355b7e3a,"Vincent D'Onofrio","unknown"
8121717a-0ef2-11e5-9bec-8438355b7e3a,"Alexis Arquette","Jack"
8121717a-0ef2-11e5-9bec-8438355b7e3a,"Brenda Simmons","unknown"
8121717a-0ef2-11e5-9bec-8438355b7e3a,"Bridget Armstrong","unknown"
8121717a-0ef2-11e5-9bec-8438355b7e3a,"Bruno Lawrence","unknown"
8121717a-0ef2-11e5-9bec-8438355b7e3a,"Tony Barry","unknown"
81217640-0ef2-11e5-976f-8438355b7e3a,"Dan Lett","William"
81217640-0ef2-11e5-976f-8438355b7e3a,"Leslie Hope","Lucy"
81217640-0ef2-11e5-976f-8438355b7e3a,"Peter Outerbridge","Sloan"
81217640-0ef2-11e5-976f-8438355b7e3a,"Raoul Trujillo","Minter"
81217640-0ef2-11e5-976f-8438355b7e3a,"Victor Ertmanis","Michael"
81217a8a-0ef2-11e5-a598-8438355b7e3a,"B. D. Wong","unknown"
81217a8a-0ef2-11e5-a598-8438355b7e3a,"Brian McNamara","Craig McHugh"
81217a8a-0ef2-11e5-a598-8438355b7e3a,"Ethan Hawke","Tom McHugh"
81217a8a-0ef2-11e5-a598-8438355b7e3a,"Fisher Stevens","unknown"
81217a8a-0ef2-11e5-a598-8438355b7e3a,"Teri Polo","Geena Matthews"
81218068-0ef2-11e5-a5f8-8438355b7e3a,"Ian Shaw","Patrick"
81218068-0ef2-11e5-a5f8-8438355b7e3a,"Julia Brendler","Anya"
81218068-0ef2-11e5-a5f8-8438355b7e3a,"Marianne Faithfull","Mother"
81218068-0ef2-11e5-a5f8-8438355b7e3a,"Rúaidhrí Conroy","Dominic"
81218068-0ef2-11e5-a5f8-8438355b7e3a,"Tom Hickey","Mr. Dunbar"
81218721-0ef2-11e5-867b-8438355b7e3a,"Chris Penn","Bang"
81218721-0ef2-11e5-867b-8438355b7e3a,"Don \"The Dragon\" Wilson","unknown"
81218721-0ef2-11e5-867b-8438355b7e3a,"Meg Foster","unknown"
81218721-0ef2-11e5-867b-8438355b7e3a,"Ryan McDonald","unknown"
81218721-0ef2-11e5-867b-8438355b7e3a,"Shawn Phillips","unknown"
81218b6b-0ef2-11e5-ad58-8438355b7e3a,"Joan Allen","Zenobia \'Zeena\' Frome"
81218b6b-0ef2-11e5-ad58-8438355b7e3a,"Katharine Houghton","unknown"
81218b6b-0ef2-11e5-ad58-8438355b7e3a,"Liam Neeson","Ethan Frome"
81218b6b-0ef2-11e5-ad58-8438355b7e3a,"Patricia Arquette","Mattie Silver"
81218b6b-0ef2-11e5-ad58-8438355b7e3a,"Tate Donovan","unknown"
81218fcc-0ef2-11e5-af66-8438355b7e3a,"Robert Davi","unknown"
81218fcc-0ef2-11e5-af66-8438355b7e3a,"Sam Waterston","unknown"
812193f0-0ef2-11e5-9c04-8438355b7e3a,"Armen Dzhigarkhanyan","unknown"
812193f0-0ef2-11e5-9c04-8438355b7e3a,"Malcolm McDowell","Yakov Yurovsky"
812193f0-0ef2-11e5-9c04-8438355b7e3a,"Oleg Yankovsky","Tsar Nicholas II"
812193f0-0ef2-11e5-9c04-8438355b7e3a,"V. Seferov","unknown"
812193f0-0ef2-11e5-9c04-8438355b7e3a,"Yuri Sherstnyov","unknown"
81219a63-0ef2-11e5-a19d-8438355b7e3a,"Andrew Lauer","Ace Jefferson"
81219a63-0ef2-11e5-a19d-8438355b7e3a,"Jennifer Rubin","Jessica Hanson"
81219a63-0ef2-11e5-a19d-8438355b7e3a,"Peter Weller","Joe Hendricksson"
81219a63-0ef2-11e5-a19d-8438355b7e3a,"Ron White","Chuck Elbarak"
81219a63-0ef2-11e5-a19d-8438355b7e3a,"Roy Dupuis","Becker"
8121a1e1-0ef2-11e5-a57d-8438355b7e3a,"Charlie Sheen","David Ackerman"
8121a1e1-0ef2-11e5-a57d-8438355b7e3a,"Clint Eastwood","Nick Pulovski"
8121a1e1-0ef2-11e5-a57d-8438355b7e3a,"Hal Williams","Powell"
8121a1e1-0ef2-11e5-a57d-8438355b7e3a,"Raúl Juliá","Strom"
8121a1e1-0ef2-11e5-a57d-8438355b7e3a,"Sônia Braga","Liesl"
8121b270-0ef2-11e5-97a6-8438355b7e3a,"Brion James","unknown"
8121b270-0ef2-11e5-97a6-8438355b7e3a,"Carmen Argenziano","unknown"
8121b270-0ef2-11e5-97a6-8438355b7e3a,"Dolph Lundgren","unknown"
8121b270-0ef2-11e5-97a6-8438355b7e3a,"M. Emmet Walsh","unknown"
8121b270-0ef2-11e5-97a6-8438355b7e3a,"T. P. McKenna","unknown"
8121b86b-0ef2-11e5-bca3-8438355b7e3a,"Daniel Pollock","unknown"
8121b86b-0ef2-11e5-bca3-8438355b7e3a,"Geneviève Picot","unknown"
8121b86b-0ef2-11e5-bca3-8438355b7e3a,"Heather Mitchell","unknown"
8121b86b-0ef2-11e5-bca3-8438355b7e3a,"Hugo Weaving","unknown"
8121b86b-0ef2-11e5-bca3-8438355b7e3a,"Russell Crowe","Andy"
8121bdee-0ef2-11e5-aced-8438355b7e3a,"Beau Bridges","unknown"
8121bdee-0ef2-11e5-aced-8438355b7e3a,"Gregg Henry","unknown"
8121bdee-0ef2-11e5-aced-8438355b7e3a,"Holly Hunter","Wanda Holloway"
8121bdee-0ef2-11e5-aced-8438355b7e3a,"Matt Frewer","unknown"
8121bdee-0ef2-11e5-aced-8438355b7e3a,"Swoosie Kurtz","unknown"
8121c32b-0ef2-11e5-b940-8438355b7e3a,"Jeremy Crutchley","J.J.J. Pictureman"
8121c32b-0ef2-11e5-b940-8438355b7e3a,"Jeremy Crutchley","Mortician"
8121c32b-0ef2-11e5-b940-8438355b7e3a,"Robert Englund","William \'Bill\' Gartley"
8121c32b-0ef2-11e5-b940-8438355b7e3a,"Ted Levine","Officer John Hunton"
8121c32b-0ef2-11e5-b940-8438355b7e3a,"Vanessa Pike","Sherry Ouelette"
8121d2c0-0ef2-11e5-b545-8438355b7e3a,"Debbie Harry","unknown"
8121d717-0ef2-11e5-9f1f-8438355b7e3a,"Charlie Sheen","Peter"
8121d717-0ef2-11e5-9f1f-8438355b7e3a,"Laura Betti","unknown"
8121d717-0ef2-11e5-9f1f-8438355b7e3a,"Nicola Stapleton","unknown"
8121d717-0ef2-11e5-9f1f-8438355b7e3a,"Urbano Barberini","unknown"
8121d717-0ef2-11e5-9f1f-8438355b7e3a,"Yorgo Voyagis","unknown"
8121ddc5-0ef2-11e5-bca9-8438355b7e3a,"Dwight Schultz","unknown"
8121ddc5-0ef2-11e5-bca9-8438355b7e3a,"Faye Dunaway","unknown"
8121ddc5-0ef2-11e5-bca9-8438355b7e3a,"Lara Flynn Boyle","Kris Bolin"
8121ddc5-0ef2-11e5-bca9-8438355b7e3a,"Oliver Platt","unknown"
8121ddc5-0ef2-11e5-bca9-8438355b7e3a,"Timothy Hutton","Peter Derns"
8121e2ee-0ef2-11e5-9985-8438355b7e3a,"Amy Yasbeck","Diane Nutt"
8121e2ee-0ef2-11e5-9985-8438355b7e3a,"Ben Stiller","Pie thrower"
8121e2ee-0ef2-11e5-9985-8438355b7e3a,"Catherine Bach","Benefit Reporter"
8121e2ee-0ef2-11e5-9985-8438355b7e3a,"Stella Stevens","Mrs. Robinson"
8121e2ee-0ef2-11e5-9985-8438355b7e3a,"Traci Lords","unknown"
8121e9e8-0ef2-11e5-8535-8438355b7e3a,"Christopher Eccleston","David"
8121e9e8-0ef2-11e5-8535-8438355b7e3a,"Ewan McGregor","Alex"
8121e9e8-0ef2-11e5-8535-8438355b7e3a,"Keith Allen","Hugo"
8121e9e8-0ef2-11e5-8535-8438355b7e3a,"Ken Stott","Detective Inspector McCall"
8121e9e8-0ef2-11e5-8535-8438355b7e3a,"Kerry Fox","Juliet"
8121f282-0ef2-11e5-a1a3-8438355b7e3a,"Alice Krige","Mary Brady"
8121f282-0ef2-11e5-a1a3-8438355b7e3a,"Brian Krause","Charles Brady"
8121f282-0ef2-11e5-a1a3-8438355b7e3a,"Dan Martin","Andy Simpson"
8121f282-0ef2-11e5-a1a3-8438355b7e3a,"Mädchen Amick","Tanya Robertson"
8121f282-0ef2-11e5-a1a3-8438355b7e3a,"Ron Perlman","Captain Soames"
8121ffde-0ef2-11e5-907e-8438355b7e3a,"Anne Parillaud","unknown"
8121ffde-0ef2-11e5-907e-8438355b7e3a,"Clotilde, Princess of Venice and Piedmont","unknown"
8121ffde-0ef2-11e5-907e-8438355b7e3a,"Jason Scott Lee","Avik"
8121ffde-0ef2-11e5-907e-8438355b7e3a,"John Cusack","The Mapmaker"
8121ffde-0ef2-11e5-907e-8438355b7e3a,"Patrick Bergin","unknown"
8122052e-0ef2-11e5-a5b1-8438355b7e3a,"Alfre Woodard","unknown"
8122052e-0ef2-11e5-a5b1-8438355b7e3a,"Anne Bancroft","unknown"
8122052e-0ef2-11e5-a5b1-8438355b7e3a,"Ellen Burstyn","Hy Dodd"
8122052e-0ef2-11e5-a5b1-8438355b7e3a,"Kate Nelligan","unknown"
8122052e-0ef2-11e5-a5b1-8438355b7e3a,"Winona Ryder","Finn Dodd"
81220de3-0ef2-11e5-b1f0-8438355b7e3a,"Danielle Harris","Jamie Lloyd"
