video id,avg rating,description,encoding,genres,mpaa rating,preview thumbnails,release date,tags,title,type,url,user id
85b0f37a-0ef2-11e5-bb21-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Workplace Comedy','Romantic comedy','Comedy-drama','Black comedy','Romance Film','Drama','Media Satire','Indie film','Comedy'}",R,{},2001-12-21,{},"Get Well Soon",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87e4c400-0ef2-11e5-80d5-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','World cinema','Horror','Romance Film','Drama','East Asian cinema','Crime Fiction','Thriller'}",R,{},2007-08-22,{},"Voices",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85745cc7-0ef2-11e5-942f-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Musical comedy','Satire','Black comedy','Indie film','Comedy','Musical','Parody'}",R,{},2005-01-01,{},"Reefer Madness",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
810154e6-0ef2-11e5-a05f-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Adventure Film','Science Fiction','Thriller'}",PG-13,{},1993-06-09,{},"Jurassic Park",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
81275466-0ef2-11e5-ac8d-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Horror','Sci-Fi Horror','Action/Adventure'}",R,{},1995-01-01,{},"Hologram Man",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87f128e3-0ef2-11e5-9aa4-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Action Film','Thriller','Action/Adventure'}",R,{},2008-08-12,{},"The Art of War II: Betrayal",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
81548894-0ef2-11e5-a97f-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Crime Thriller','Psychological thriller','Thriller'}",R,{},1993-05-16,{},"Desperate Motive",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Western'}",G,{},1970-04-01,{},"Cockeyed Cowboys of Calico County",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85933147-0ef2-11e5-ac1c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Drama','Horror','Psychological thriller','Thriller'}",R,{},2001-04-20,{},"The Hole",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ecfc2b5-0ef2-11e5-8ed1-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Slasher','Teen film','Horror','Indie film','B movie','Thriller'}",R,{},1980-01-01,{},"Fade to Black",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
832ff394-0ef2-11e5-ac9c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','World cinema','Comedy','Romantic comedy','Romance Film'}",PG-13,{},1997-01-01,{},"Pick a Card",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87a96b61-0ef2-11e5-a92f-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Sports','Romance Film'}",R,{},2008-09-05,{},"The Wrestler",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8596db02-0ef2-11e5-a918-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Biographical film','Drama','Music','Romance Film'}",R,{},2001-06-08,{},"Bride of the Wind",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
858dde75-0ef2-11e5-aa70-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Martial Arts Film','Action Film','Disaster Film','Thriller','Action/Adventure'}",R,{},2002-01-01,{},"Derailed",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85bbf807-0ef2-11e5-8a05-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'B movie','Horror'}",R,{},2003-01-01,{},"Hellbound: Book of the Dead",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bce429c-0ef2-11e5-bac4-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'B movie','Slasher','Horror','Cult film'}",R,{},1977-05-01,{},"Eaten Alive",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a2b8f9e-0ef2-11e5-ada4-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Musical comedy','Family','Adventure Film','Animation','Comedy','Musical'}",G,{},2011-03-22,{},"Rio",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8323d230-0ef2-11e5-b73c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Psychological thriller','Indie film','Thriller'}",R,{},1999-06-22,{},"Out in Fifty",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
812979d9-0ef2-11e5-bef0-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Satire','Political satire','Political cinema','Parody'}",PG-13,{},1994-04-29,{},"PCU",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7eb26535-0ef2-11e5-931c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Horror','Political thriller','Science Fiction','Indie film','Psychological thriller','Thriller'}",R,{},1983-10-21,{},"The Dead Zone",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
854925eb-0ef2-11e5-9ed2-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Action Film','Crime Fiction'}",PG-13,{},2000-12-14,{},"Miss Congeniality",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bc7cce3-0ef2-11e5-9d63-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Romance Film','Teen film'}",PG,{},1973-05-01,{},"Jeremy",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ef08897-0ef2-11e5-83b1-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Musical comedy','Musical Drama','Romance Film','Drama','Short Film','Indie film','Music','Experimental film','Comedy','Musical'}",R,{},1987-09-03,{},"Aria",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
810a0cba-0ef2-11e5-8c66-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Romance Film'}",PG,{},1992-10-23,{},"Pure Country",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ef272d4-0ef2-11e5-ba6d-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Adventure Film','Fantasy','Action Film'}",PG-13,{},1982-10-07,{},"Ator, the Fighting Eagle",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87837e02-0ef2-11e5-bced-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Horror','Thriller'}",PG-13,{},2009-03-15,{},"Drag Me to Hell",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85ab74e8-0ef2-11e5-a2a3-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'World cinema','Monster','Science Fiction','Cult film','Fantasy','Action/Adventure','Japanese Movies'}",PG,{},2003-11-03,{},"Godzilla: Tokyo SOS",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8304926b-0ef2-11e5-a3df-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Comedy'}",R,{},2000-01-01,{},"You Are Here",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bc13617-0ef2-11e5-beb0-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Science Fiction','Action Film','Doomsday film'}",G,{},1970-05-26,{},"Beneath the Planet of the Apes",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a3644ae-0ef2-11e5-a30e-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Horror','Thriller'}",NC-17,{},2010-03-15,{},"A Serbian Film",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87d3755e-0ef2-11e5-8df4-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama'}",R,{},2006-07-03,{},"Reprise",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bcfbb14-0ef2-11e5-9f63-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Film noir','Existentialism','Crime Fiction','Crime Thriller','Action/Adventure','Action Film','Thriller'}",R,{},1978-06-08,{},"The Driver",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85ad1547-0ef2-11e5-b7c1-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Political drama','Drama','World cinema','Crime Fiction','Comedy','Thriller'}",PG-13,{},2003-01-01,{},"What the Eye Doesn’t See",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85b9a02e-0ef2-11e5-99c3-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Indie film','Suspense','Thriller'}",R,{},2001-01-01,{},"Wrong Number",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
879d481e-0ef2-11e5-9388-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Action Film','Horror','Indie film','Monster movie'}",R,{},2007-11-09,{},"Unearthed",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ea5f7f5-0ef2-11e5-85c3-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Family','Teen film','Musical Drama','Romance Film','Drama','Music'}",PG,{},1984-02-17,{},"Footloose",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85733e85-0ef2-11e5-b798-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Romantic comedy','Indie film','Romance Film'}",R,{},2004-01-01,{},"Knots",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87ce52f5-0ef2-11e5-a560-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama'}",R,{},2005-05-16,{},"Lower City",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
831b318c-0ef2-11e5-a427-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Family-Oriented Adventure','Family','Adventure Film','Drama','Animal Picture','Family Drama','Children''s/Family'}",PG,{},1999-01-01,{},"Shiloh 2: Shiloh Season",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85758702-0ef2-11e5-86a4-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'LGBT','Romantic comedy','Romance Film','Fantasy Comedy','Indie film','Comedy'}",R,{},2004-01-19,{},"Touch of Pink",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87f1a268-0ef2-11e5-8932-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Children''s Fantasy','Family','Adventure Film','Fairy tale','Computer Animation','Animation','Children''s/Family'}",G,{},2009-01-01,{},"Tinker Bell and the Lost Treasure",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85bed5ba-0ef2-11e5-85b0-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Action Film','Crime Fiction'}",R,{},2004-07-22,{},"Vendetta: No Conscience, No Mercy",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
833160d9-0ef2-11e5-87fa-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Adventure Film','Science Fiction','Family'}",PG,{},1996-05-21,{},"Josh Kirby: Time Warrior: Last Battle for the Universe",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
813b51c0-0ef2-11e5-9cec-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Historical period drama','Television film','Drama','Cavalry Film','Western','Historical fiction','Action/Adventure'}",PG-13,{},1995-03-18,{},"In Pursuit of Honor",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
879a9857-0ef2-11e5-80b9-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Romantic comedy','Indie film','Black comedy','Romance Film'}",R,{},2008-01-01,{},"Good Dick",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ebab1d1-0ef2-11e5-a78c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Family Drama','Comedy','Family','Black comedy'}",PG-13,{},1986-12-12,{},"Crimes of the Heart",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ec8858a-0ef2-11e5-9043-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Thriller','Crime Fiction'}",PG,{},1980-09-01,{},"Gloria",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a1ec6b0-0ef2-11e5-9f27-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy-drama','Romantic comedy','Indie film','Comedy','Romance Film'}",R,{},2010-03-13,{},"Barry Munday",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7be04847-0ef2-11e5-82bd-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Drama','Crime Thriller','Psychological thriller','Suspense','Film adaptation','Spy film','Thriller'}",R,{},1979-05-04,{},"Last Embrace",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
855e6394-0ef2-11e5-a883-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Science Fiction'}",R,{},2000-01-01,{},"For the Cause",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87be0770-0ef2-11e5-b952-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','World cinema','Family Drama'}",PG,{},2006-02-02,{},"Vitus",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a3f0363-0ef2-11e5-bcd0-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Horror','Drama','Fantasy','Comedy','Thriller'}",PG-13,{},2012-05-09,{},"Dark Shadows",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
812c874c-0ef2-11e5-8e30-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Crime Thriller','Psychological thriller','Thriller','Crime Fiction'}",R,{},1993-01-01,{},"The Harvest",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7edc083d-0ef2-11e5-8bc0-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Crime Thriller','Action Film','Thriller','Action/Adventure'}",R,{},1985-01-11,{},"Avenging Angel",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bccc135-0ef2-11e5-bc1c-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Adventure Film','Action Comedy','Action/Adventure','Road movie','Chase Movie','Romance Film','Crime Fiction','Action Film'}",PG,{},1977-05-19,{},"Smokey and the Bandit",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ee39de8-0ef2-11e5-baf6-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'War film','Historical period drama','Drama'}",R,{},1987-01-01,{},"The Hanoi Hilton",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
82f645ca-0ef2-11e5-a693-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Slasher','Teen film','Horror','Horror comedy','Media Satire','Indie film','Comedy','Thriller','Parody'}",R,{},1997-12-10,{},"Scream 2",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bdf52f5-0ef2-11e5-bd16-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Historical period drama'}",PG,{},1975-06-01,{},"That\'s the Way of the World",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85b1a4a8-0ef2-11e5-b6a8-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Family'}",G,{},2003-05-16,{},"Recipe for Disaster",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87ab8885-0ef2-11e5-8e88-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama'}",PG-13,{},2007-07-27,{},"Under the Same Moon",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
812623b5-0ef2-11e5-9dc6-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Science Fiction','Horror','Comedy'}",R,{},1993-01-01,{},"Breakfast of Aliens",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8555a068-0ef2-11e5-ad27-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Family Drama','Indie film'}",PG-13,{},2001-01-01,{},"A Month of Sundays",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
859ee735-0ef2-11e5-9e92-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','World cinema','Road movie','Drama','LGBT','Crime Fiction','Thriller'}",R,{},2004-02-05,{},"Walk on Water",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85b0c6f0-0ef2-11e5-ac48-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Adventure Film','Action Film','Thriller'}",R,{},2004-12-01,{},"Hitman\'s Code",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
87f5f3b0-0ef2-11e5-9b82-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Stand-up comedy','Documentary film','Indie film','Culture & Society'}",R,{},2008-04-20,{},"Super High Me",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7edfd354-0ef2-11e5-b893-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Romantic comedy','Comedy','Political cinema','Romance Film'}",R,{},1984-01-01,{},"Not for Publication",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
858da640-0ef2-11e5-9db6-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Science Fiction','Action Film','Drama','Thriller'}",R,{},2002-02-01,{},"2009: Lost Memories",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
85aed50f-0ef2-11e5-b3cd-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Romantic comedy','Comedy','Romance Film'}",PG-13,{},2004-02-06,{},"Perfect Opposites",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a1f1eb3-0ef2-11e5-a676-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy','Indie film'}",R,{},2010-03-02,{},"The Penthouse",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bd029c0-0ef2-11e5-8609-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama'}",PG,{},1974-04-07,{},"Story of Jacob and Joseph",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ee0c5d1-0ef2-11e5-844d-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'World cinema','Horror','Drama','Science Fiction','Action/Adventure','Action Film','Thriller'}",R,{},1986-01-01,{},"Dead End Drive-In",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
811c86e3-0ef2-11e5-bed7-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Science Fiction','Action Film','Thriller'}",R,{},1995-03-06,{},"Outbreak",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a3bdd7d-0ef2-11e5-b8d1-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Mystery','Action Film','Thriller'}",R,{},2010-11-03,{},"The Big Bang",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8784cc57-0ef2-11e5-b4fa-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Crime Comedy','Comedy','Adventure Film','Romantic comedy','Crime Fiction','Romance Film','Drama','Indie film','Action/Adventure','Action Film'}",PG-13,{},2008-09-09,{},"The Brothers Bloom",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ef41df8-0ef2-11e5-98bb-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Sports','Drama','Action/Adventure','Auto racing','Action Film','Thriller'}",R,{},1988-01-29,{},"Born to Race",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
854ecc02-0ef2-11e5-9967-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama','Film adaptation','Comedy-drama','Television film','Romance Film'}",R,{},2000-12-09,{},"Disappearing Acts",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
8a394a6e-0ef2-11e5-9667-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Drama'}",PG,{},2010-08-02,{},"Golf in the Kingdom",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ef180b8-0ef2-11e5-a1d9-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Comedy'}",R,{},1986-01-01,{},"Very Close Quarters",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7ed8daae-0ef2-11e5-8cef-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Coming of age','Drama','Teen film'}",R,{},1985-11-08,{},"That Was Then... This Is Now",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
7bde7afa-0ef2-11e5-9b15-8438355b7e3a,,"","{encoding: '1080p', height: 1080, width: 1920, bit_rates: {'3000 Kbps', '4500 Kbps', '6000 Kbps'}}","{'Political cinema','Black comedy','World cinema','Political satire','War film','Comedy'}",PG,{},1976-09-22,{},"Black and White in Color",Movie,,63d97ca8-4630-4bad-805f-3bda997f3dcc
